,Unnamed: 0,language,infinitive,subject,answer,pt_mood,pt_tense,es_mood,es_tense,en_mood,en_tense
19569,19569,english,to be,she,is,indicativo,presente,indicativo,presente,indicative,present
19570,19570,english,to be,he,was,indicativo,passado,indicativo,pasado,indicative,past
19571,19571,english,to be,she,was,indicativo,passado,indicativo,pasado,indicative,past
19572,19572,english,to be,he,will be,indicativo,futuro,indicativo,futuro,indicative,future
19573,19573,english,to be,she,will be,indicativo,futuro,indicativo,futuro,indicative,future
19574,19574,english,to be,we,are,indicativo,presente,indicativo,presente,indicative,present
19575,19575,english,to be,we,were,indicativo,passado,indicativo,pasado,indicative,past
19576,19576,english,to be,we,will be,indicativo,futuro,indicativo,futuro,indicative,future
19577,19577,english,to be,you,are,indicativo,presente,indicativo,presente,indicative,present
19578,19578,english,to be,you,were,indicativo,passado,indicativo,pasado,indicative,past
19579,19579,english,to be,you,will be,indicativo,futuro,indicativo,futuro,indicative,future
19580,19580,english,to be,they,are,indicativo,presente,indicativo,presente,indicative,present
19581,19581,english,to be,they,were,indicativo,passado,indicativo,pasado,indicative,past
19582,19582,english,to be,they,will be,indicativo,futuro,indicativo,futuro,indicative,future
19583,19583,english,to be,I,have been,perfeito,presente,perfecto,presente,perfect,present
19584,19584,english,to be,I,had been,perfeito,passado,perfecto,pasado,perfect,past
19585,19585,english,to be,I,will have been,perfeito,futuro,perfecto,futuro,perfect,future
19586,19586,english,to be,you,have been,perfeito,presente,perfecto,presente,perfect,present
19587,19587,english,to be,you,had been,perfeito,passado,perfecto,pasado,perfect,past
19588,19588,english,to be,you,will have been,perfeito,futuro,perfecto,futuro,perfect,future
19589,19589,english,to be,he,has been,perfeito,presente,perfecto,presente,perfect,present
19590,19590,english,to be,she,has been,perfeito,presente,perfecto,presente,perfect,present
19591,19591,english,to be,he,had been,perfeito,passado,perfecto,pasado,perfect,past
19592,19592,english,to be,she,had been,perfeito,passado,perfecto,pasado,perfect,past
19593,19593,english,to be,he,will have been,perfeito,futuro,perfecto,futuro,perfect,future
19594,19594,english,to be,she,will have been,perfeito,futuro,perfecto,futuro,perfect,future
19595,19595,english,to be,we,have been,perfeito,presente,perfecto,presente,perfect,present
19596,19596,english,to be,we,had been,perfeito,passado,perfecto,pasado,perfect,past
19597,19597,english,to be,we,will have been,perfeito,futuro,perfecto,futuro,perfect,future
19598,19598,english,to be,you,have been,perfeito,presente,perfecto,presente,perfect,present
19599,19599,english,to be,you,had been,perfeito,passado,perfecto,pasado,perfect,past
19600,19600,english,to be,you,will have been,perfeito,futuro,perfecto,futuro,perfect,future
19601,19601,english,to be,they,have been,perfeito,presente,perfecto,presente,perfect,present
19602,19602,english,to be,they,had been,perfeito,passado,perfecto,pasado,perfect,past
19603,19603,english,to be,they,will have been,perfeito,futuro,perfecto,futuro,perfect,future
19604,19604,english,to be,you,be,imperativo,afirmativo,imperativo,afirmativo,imperative,affirmative
19605,19605,english,to be,you,don't be,imperativo,negativo,imperativo,negativo,imperative,negative
19606,19606,english,to be,we,let's be,imperativo,afirmativo,imperativo,afirmativo,imperative,affirmative
19607,19607,english,to be,we,let's not be,imperativo,negativo,imperativo,negativo,imperative,negative
19608,19608,english,to be,you,be,imperativo,afirmativo,imperativo,afirmativo,imperative,affirmative
19609,19609,english,to be,you,don't be,imperativo,negativo,imperativo,negativo,imperative,negative
19610,19610,english,to be,I,am being,contínuo,presente,continuo,presente,continuous,present
19611,19611,english,to be,I,was being,contínuo,passado,continuo,pasado,continuous,past
19612,19612,english,to be,I,will be being,contínuo,futuro,continuo,futuro,continuous,future
19613,19613,english,to be,you,are being,contínuo,presente,continuo,presente,continuous,present
19614,19614,english,to be,you,were being,contínuo,passado,continuo,pasado,continuous,past
19615,19615,english,to be,you,will be being,contínuo,futuro,continuo,futuro,continuous,future
19616,19616,english,to be,he,is being,contínuo,presente,continuo,presente,continuous,present
19617,19617,english,to be,she,is being,contínuo,presente,continuo,presente,continuous,present
19618,19618,english,to be,he,was being,contínuo,passado,continuo,pasado,continuous,past
19619,19619,english,to be,she,was being,contínuo,passado,continuo,pasado,continuous,past
19620,19620,english,to be,he,will be being,contínuo,futuro,continuo,futuro,continuous,future
19621,19621,english,to be,she,will be being,contínuo,futuro,continuo,futuro,continuous,future
19622,19622,english,to be,we,are being,contínuo,presente,continuo,presente,continuous,present
19623,19623,english,to be,we,were being,contínuo,passado,continuo,pasado,continuous,past
19624,19624,english,to be,we,will be being,contínuo,futuro,continuo,futuro,continuous,future
19625,19625,english,to be,you,are being,contínuo,presente,continuo,presente,continuous,present
19626,19626,english,to be,you,were being,contínuo,passado,continuo,pasado,continuous,past
19627,19627,english,to be,you,will be being,contínuo,futuro,continuo,futuro,continuous,future
19628,19628,english,to be,they,are being,contínuo,presente,continuo,presente,continuous,present
19629,19629,english,to be,they,were being,contínuo,passado,continuo,pasado,continuous,past
19630,19630,english,to be,they,will be being,contínuo,futuro,continuo,futuro,continuous,future
19631,19631,english,to be,I,have been being,perfeito contínuo,presente,perfecto continuo,presente,perfect continuous,present
19632,19632,english,to be,I,had been being,perfeito contínuo,passado,perfecto continuo,pasado,perfect continuous,past
19633,19633,english,to be,I,will have been being,perfeito contínuo,futuro,perfecto continuo,futuro,perfect continuous,future
19634,19634,english,to be,you,have been being,perfeito contínuo,presente,perfecto continuo,presente,perfect continuous,present
19635,19635,english,to be,you,had been being,perfeito contínuo,passado,perfecto continuo,pasado,perfect continuous,past
19636,19636,english,to be,you,will have been being,perfeito contínuo,futuro,perfecto continuo,futuro,perfect continuous,future
19637,19637,english,to be,he,has been being,perfeito contínuo,presente,perfecto continuo,presente,perfect continuous,present
19638,19638,english,to be,she,has been being,perfeito contínuo,presente,perfecto continuo,presente,perfect continuous,present
19639,19639,english,to be,he,had been being,perfeito contínuo,passado,perfecto continuo,pasado,perfect continuous,past
19640,19640,english,to be,she,had been being,perfeito contínuo,passado,perfecto continuo,pasado,perfect continuous,past
19641,19641,english,to be,he,will have been being,perfeito contínuo,futuro,perfecto continuo,futuro,perfect continuous,future
19642,19642,english,to be,she,will have been being,perfeito contínuo,futuro,perfecto continuo,futuro,perfect continuous,future
19643,19643,english,to be,we,have been being,perfeito contínuo,presente,perfecto continuo,presente,perfect continuous,present
19644,19644,english,to be,we,had been being,perfeito contínuo,passado,perfecto continuo,pasado,perfect continuous,past
19645,19645,english,to be,we,will have been being,perfeito contínuo,futuro,perfecto continuo,futuro,perfect continuous,future
19646,19646,english,to be,you,have been being,perfeito contínuo,presente,perfecto continuo,presente,perfect continuous,present
19647,19647,english,to be,you,had been being,perfeito contínuo,passado,perfecto continuo,pasado,perfect continuous,past
19648,19648,english,to be,you,will have been being,perfeito contínuo,futuro,perfecto continuo,futuro,perfect continuous,future
19649,19649,english,to be,they,have been being,perfeito contínuo,presente,perfecto continuo,presente,perfect continuous,present
19650,19650,english,to be,they,had been being,perfeito contínuo,passado,perfecto continuo,pasado,perfect continuous,past
19651,19651,english,to be,they,will have been being,perfeito contínuo,futuro,perfecto continuo,futuro,perfect continuous,future
19652,19652,english,to end,I,end,indicativo,presente,indicativo,presente,indicative,present
19653,19653,english,to end,I,ended,indicativo,passado,indicativo,pasado,indicative,past
19654,19654,english,to end,I,will end,indicativo,futuro,indicativo,futuro,indicative,future
19655,19655,english,to end,you,end,indicativo,presente,indicativo,presente,indicative,present
19656,19656,english,to end,you,ended,indicativo,passado,indicativo,pasado,indicative,past
19657,19657,english,to end,you,will end,indicativo,futuro,indicativo,futuro,indicative,future
19658,19658,english,to end,he,ends,indicativo,presente,indicativo,presente,indicative,present
19659,19659,english,to end,she,ends,indicativo,presente,indicativo,presente,indicative,present
19660,19660,english,to end,he,ended,indicativo,passado,indicativo,pasado,indicative,past
19661,19661,english,to end,she,ended,indicativo,passado,indicativo,pasado,indicative,past
19662,19662,english,to end,he,will end,indicativo,futuro,indicativo,futuro,indicative,future
19663,19663,english,to end,she,will end,indicativo,futuro,indicativo,futuro,indicative,future
19664,19664,english,to end,we,end,indicativo,presente,indicativo,presente,indicative,present
19665,19665,english,to end,we,ended,indicativo,passado,indicativo,pasado,indicative,past
19666,19666,english,to end,we,will end,indicativo,futuro,indicativo,futuro,indicative,future
19667,19667,english,to end,you,end,indicativo,presente,indicativo,presente,indicative,present
19668,19668,english,to end,you,ended,indicativo,passado,indicativo,pasado,indicative,past
19669,19669,english,to end,you,will end,indicativo,futuro,indicativo,futuro,indicative,future
19670,19670,english,to end,they,end,indicativo,presente,indicativo,presente,indicative,present
19671,19671,english,to end,they,ended,indicativo,passado,indicativo,pasado,indicative,past
19672,19672,english,to end,they,will end,indicativo,futuro,indicativo,futuro,indicative,future
19673,19673,english,to end,I,have ended,perfeito,presente,perfecto,presente,perfect,present
19674,19674,english,to end,I,had ended,perfeito,passado,perfecto,pasado,perfect,past
19675,19675,english,to end,I,will have ended,perfeito,futuro,perfecto,futuro,perfect,future
19676,19676,english,to end,you,have ended,perfeito,presente,perfecto,presente,perfect,present
19677,19677,english,to end,you,had ended,perfeito,passado,perfecto,pasado,perfect,past
19678,19678,english,to end,you,will have ended,perfeito,futuro,perfecto,futuro,perfect,future
19679,19679,english,to end,he,has ended,perfeito,presente,perfecto,presente,perfect,present
19680,19680,english,to end,she,has ended,perfeito,presente,perfecto,presente,perfect,present
19681,19681,english,to end,he,had ended,perfeito,passado,perfecto,pasado,perfect,past
19682,19682,english,to end,she,had ended,perfeito,passado,perfecto,pasado,perfect,past
19683,19683,english,to end,he,will have ended,perfeito,futuro,perfecto,futuro,perfect,future
19684,19684,english,to end,she,will have ended,perfeito,futuro,perfecto,futuro,perfect,future
